"table.x","first_id","desc","category","label","format","year"
"INDIVIDU","STATUTANTE","Statut dans le dernier emploi",5,"Aidait un membre de sa famille dans son travail sans être rémunéré(e)","Categorical",2010
"INDIVIDU","STATUTANTE","Statut dans le dernier emploi",6,"Chef d'entreprise salarié, PDG, gérant(e) minoritaire, associé(e)","Categorical",2010
"INDIVIDU","STATUTANTE","Statut dans le dernier emploi",7,"Indépendant(e) ou à son compte","Categorical",2010
"INDIVIDU","SUPA","Superficie de l'exploitation agricole (en ares)",NA,NA,"Numerical",2010
"INDIVIDU","SUPH","Superficie de l'exploitation agricole (en hectares)",NA,NA,"Numerical",2010
"INDIVIDU","SUR","Détention de contrats de retraite surcomplémentaire",1,"Oui","Categorical",2010
"INDIVIDU","SUR","Détention de contrats de retraite surcomplémentaire",2,"Non","Categorical",2010
"INDIVIDU","T5AGE","Age quinquennal au moment de l'enquête",0,"De 0 à 4 ans","Categorical",2010
"INDIVIDU","T5AGE","Age quinquennal au moment de l'enquête",5,"De 5 à 9 ans","Categorical",2010
"INDIVIDU","T5AGE","Age quinquennal au moment de l'enquête",10,"De 10 à 14 ans","Categorical",2010
"INDIVIDU","T5AGE","Age quinquennal au moment de l'enquête",15,"De 15 à 19 ans","Categorical",2010
"INDIVIDU","T5AGE","Age quinquennal au moment de l'enquête",20,"De 20 à 24 ans","Categorical",2010
"INDIVIDU","T5AGE","Age quinquennal au moment de l'enquête",25,"De 25 à 29 ans","Categorical",2010
"INDIVIDU","T5AGE","Age quinquennal au moment de l'enquête",30,"De 30 à 34 ans","Categorical",2010
"INDIVIDU","T5AGE","Age quinquennal au moment de l'enquête",35,"De 35 à 39 ans","Categorical",2010
"INDIVIDU","T5AGE","Age quinquennal au moment de l'enquête",40,"De 40 à 44 ans","Categorical",2010
"INDIVIDU","T5AGE","Age quinquennal au moment de l'enquête",45,"De 45 à 49 ans","Categorical",2010
"INDIVIDU","T5AGE","Age quinquennal au moment de l'enquête",50,"De 50 à 54 ans","Categorical",2010
"INDIVIDU","T5AGE","Age quinquennal au moment de l'enquête",55,"De 55 à 59 ans","Categorical",2010
"INDIVIDU","T5AGE","Age quinquennal au moment de l'enquête",60,"De 60 à 64 ans","Categorical",2010
"INDIVIDU","T5AGE","Age quinquennal au moment de l'enquête",65,"De 65 à 69 ans","Categorical",2010
"INDIVIDU","T5AGE","Age quinquennal au moment de l'enquête",70,"De 70 à 74 ans","Categorical",2010
"INDIVIDU","T5AGE","Age quinquennal au moment de l'enquête",75,"75 ans ou plus","Categorical",2010
"INDIVIDU","TERM","Détention de comptes à terme",1,"Oui","Categorical",2010
"INDIVIDU","TERM","Détention de comptes à terme",2,"Non","Categorical",2010
"INDIVIDU","TITU","Statut dans la fonction publique",1,"Élève fonctionnaire ou stagiaire","Categorical",2010
"INDIVIDU","TITU","Statut dans la fonction publique",2,"Agent titulaire","Categorical",2010
"INDIVIDU","TITU","Statut dans la fonction publique",3,"Contractuel","Categorical",2010
"INDIVIDU","TITUAN","Année de titularisation dans la fonction publique",NA,NA,"Numerical",2010
"INDIVIDU","TRAVAIL","Existence d'un travail",1,"Oui","Categorical",2010
"INDIVIDU","TRAVAIL","Existence d'un travail",2,"Non","Categorical",2010
"INDIVIDU","TYPEMPLOI","Type d'emploi",1,"Contrat d'apprentissage ou de professionnalisation","Categorical",2010
"INDIVIDU","TYPEMPLOI","Type d'emploi",2,"Placement par une agence d'intérim","Categorical",2010
"INDIVIDU","TYPEMPLOI","Type d'emploi",3,"Stage rémunéré en entreprise","Categorical",2010
"INDIVIDU","TYPEMPLOI","Type d'emploi",4,"Emploi aidé (contrat d'accompagnement dans l'emploi, contrat d'avenir, contrat emploi","Categorical",2010
"INDIVIDU","TYPEMPLOI","Type d'emploi",4,"Emploi aidé (contrat d'accompagnement dans l'emploi, contrat d'avenir, contrat emploi solidarité, SEJE…)","Categorical",2010
"INDIVIDU","TYPEMPLOI","Type d'emploi",5,"Autre emploi à durée limitée, CDD, contrat court, saisonnier, vacataire ...","Categorical",2010
"INDIVIDU","TYPEMPLOI","Type d'emploi",6,"Emploi sans limite de durée, CDI (y compris contrat nouvelle embauche), titulaire de la fonction","Categorical",2010
"INDIVIDU","TYPEMPLOI","Type d'emploi",6,"Emploi sans limite de durée, CDI (y compris contrat nouvelle embauche), titulaire de la fonction publique : à temps complet","Categorical",2010
"INDIVIDU","TYPEMPLOI","Type d'emploi",7,"Emploi sans limite de durée, CDI (y compris contrat nouvelle embauche), titulaire de la fonction","Categorical",2010
"INDIVIDU","TYPEMPLOI","Type d'emploi",7,"Emploi sans limite de durée, CDI (y compris contrat nouvelle embauche), titulaire de la fonction publique : à temps partiel","Categorical",2010
"INDIVIDU","VMOB","Détention de valeurs mobilières",1,"Oui","Categorical",2010
"INDIVIDU","VMOB","Détention de valeurs mobilières",2,"Non","Categorical",2010
"INDIVIDU","ZCHOMAGE_I","Préretraites et revenus du chômage (source fiscale)",NA,NA,"Categorical",2010
"INDIVIDU","ZPENALIR_I","Pensions alimentaires reçues (source fiscale)",NA,NA,"Numerical",2010
"INDIVIDU","ZRAG_I","Revenus agricoles (source fiscale)",NA,NA,"Numerical",2010
"INDIVIDU","ZRENTES_I","Rentes viagères à titre onéreux (source fiscale)",NA,NA,"Categorical",2010
"INDIVIDU","ZRETRAITES_I","Retraites au sens strict (source fiscale)",NA,NA,"Categorical",2010
"INDIVIDU","ZRIC_I","Revenus industriels et commerciaux professionnels (source fiscale)",NA,NA,"Numerical",2010
"INDIVIDU","ZRNC_I","Revenus non commerciaux professionnels (source fiscale)",NA,NA,"Numerical",2010
"INDIVIDU","ZSALAIRES_I","Traitements et salaires au sens strict (source fiscale)",NA,NA,"Categorical",2010
"MÉNAGE","AAH","Perception de l'Allocation pour adulte handicapé - AAH -",1,"Oui","Categorical",2010
"MÉNAGE","AAH","Perception de l'Allocation pour adulte handicapé - AAH -",2,"Non","Categorical",2010
"MÉNAGE","ACTP","Perception de l'Allocation compensatrice pour tierce personne - ACTP - ou de la Prestation de compensation du handicap - PCH -",1,"Oui","Categorical",2010
"MÉNAGE","ACTP","Perception de l'Allocation compensatrice pour tierce personne - ACTP - ou de la Prestation de compensation du handicap - PCH -",2,"Non","Categorical",2010
"MÉNAGE","ACTPACJ","Exercice d'une activité passée pour le conjoint",1,"Oui","Categorical",2010
"MÉNAGE","ACTPACJ","Exercice d'une activité passée pour le conjoint",2,"Non","Categorical",2010
"MÉNAGE","ACTPAPR","Exercice d'une activité passée pour la personne de référence",1,"Oui","Categorical",2010
"MÉNAGE","ACTPAPR","Exercice d'une activité passée pour la personne de référence",2,"Non","Categorical",2010
"MÉNAGE","ACTSECCJ","Exercice d'une activité secondaire par le conjoint",1,"Oui","Categorical",2010
"MÉNAGE","ACTSECCJ","Exercice d'une activité secondaire par le conjoint",2,"Non","Categorical",2010
"MÉNAGE","ACTSECPR","Exercice d'une activité secondaire par la personne de référence",1,"Oui","Categorical",2010
"MÉNAGE","ACTSECPR","Exercice d'une activité secondaire par la personne de référence",2,"Non","Categorical",2010
"MÉNAGE","AEEH","Perception de l'Allocation d'éducation de l'enfant handicapé - AEEH -",1,"Oui","Categorical",2010
"MÉNAGE","AEEH","Perception de l'Allocation d'éducation de l'enfant handicapé - AEEH -",2,"Non","Categorical",2010
"MÉNAGE","AES","Perception de l'Allocation d'éducation spéciale - AES -",1,"Oui","Categorical",2010
"MÉNAGE","AES","Perception de l'Allocation d'éducation spéciale - AES -",2,"Non","Categorical",2010
"MÉNAGE","AFAMAUT","Perception d'une autre allocation familiale",1,"Oui","Categorical",2010
"MÉNAGE","AFAMAUT","Perception d'une autre allocation familiale",2,"Non","Categorical",2010
"MÉNAGE","AFEAMA","Perception de l'Aide à la famille pour l'emploi d'une assistante maternelle - AFEAMA -",1,"Oui","Categorical",2010
"MÉNAGE","AFEAMA","Perception de l'Aide à la famille pour l'emploi d'une assistante maternelle - AFEAMA -",2,"Non","Categorical",2010
"MÉNAGE","AGECJ","Age exact du conjoint au jour de l'enquête",NA,NA,"Numerical",2010
"MÉNAGE","AGED","Perception de l'Allocation de garde d'enfant à domicile - AGED -",1,"Oui","Categorical",2010
"MÉNAGE","AGED","Perception de l'Allocation de garde d'enfant à domicile - AGED -",2,"Non","Categorical",2010
"MÉNAGE","AGEPR","Age exact de la personne de référence au jour de l'enquête",NA,NA,"Numerical",2010
"MÉNAGE","AIDEFAM","Perception d'un autre revenu : aide financière d'un membre de la famille hors ménage",1,"Oui","Categorical",2010
"MÉNAGE","AIDEFAM","Perception d'un autre revenu : aide financière d'un membre de la famille hors ménage",2,"Non","Categorical",2010
"MÉNAGE","AIDELOG","Perception d'une aide au logement au cours des 12 derniers mois",1,"Oui","Categorical",2010
"MÉNAGE","AIDELOG","Perception d'une aide au logement au cours des 12 derniers mois",2,"Non","Categorical",2010
"MÉNAGE","AIDEREC","Existence d'aides reçues",1,"Oui","Categorical",2010
"MÉNAGE","AIDEREC","Existence d'aides reçues",2,"Non","Categorical",2010
"MÉNAGE","ALGMEN","Part du montant global des logements autres que la résidence principale revenant au ménage",NA,NA,"Numerical",2010
"MÉNAGE","ALGNB","Nombre de logements autres que la résidence principale détenus par le ménage",NA,NA,"Numerical",2010
"MÉNAGE","ALLOCADO","Perception de l'Allocation d'adoption - ADA -",1,"Oui","Categorical",2010
"MÉNAGE","ALLOCADO","Perception de l'Allocation d'adoption - ADA -",2,"Non","Categorical",2010
"MÉNAGE","ALLOCFAM","Perception des allocations familiales",1,"Oui","Categorical",2010
"MÉNAGE","ALLOCFAM","Perception des allocations familiales",2,"Non","Categorical",2010
"MÉNAGE","ALLOCPAR","Perception de l'Allocation journalière de présence parentale - AJPP -",1,"Oui","Categorical",2010
"MÉNAGE","ALLOCPAR","Perception de l'Allocation journalière de présence parentale - AJPP -",2,"Non","Categorical",2010
"MÉNAGE","ANAISCJ","Année de naissance du conjoint",NA,NA,"Numerical",2010
"MÉNAGE","ANAISPR","Année de naissance de la personne de référence",NA,NA,"Numerical",2010
"MÉNAGE","APA","Perception de l'Aide personnalisée à l'autonomie - APA -",1,"Oui","Categorical",2010
"MÉNAGE","APA","Perception de l'Aide personnalisée à l'autonomie - APA -",2,"Non","Categorical",2010
"MÉNAGE","API","Perception de l'Allocation de parent isolé - API -",1,"Oui","Categorical",2010
"MÉNAGE","API","Perception de l'Allocation de parent isolé - API -",2,"Non","Categorical",2010
"MÉNAGE","ARS","Perception de l'Allocation de rentrée scolaire - ARS -",1,"Oui","Categorical",2010
"MÉNAGE","ARS","Perception de l'Allocation de rentrée scolaire - ARS -",2,"Non","Categorical",2010
"MÉNAGE","ASF","Perception de l'Allocation de soutien familial - ASF -",1,"Oui","Categorical",2010
"MÉNAGE","ASF","Perception de l'Allocation de soutien familial - ASF -",2,"Non","Categorical",2010
"MÉNAGE","AUTREV","Perception d'un autre revenu : autre type d'autres revenus",1,"Oui","Categorical",2010
"MÉNAGE","AUTREV","Perception d'un autre revenu : autre type d'autres revenus",2,"Non","Categorical",2010
"MÉNAGE","AVIACH","Montant des PERP, PEP, des contrats d'épargne retraite, des assurances-vie ou des bons de capitalisation déclaré en valeur d'achat",1,"Oui","Categorical",2010
"MÉNAGE","AVIACH","Montant des PERP, PEP, des contrats d'épargne retraite, des assurances-vie ou des bons de capitalisation déclaré en valeur d'achat",2,"Non","Categorical",2010
"MÉNAGE","AVIAUT","Montant des PERP, PEP, des contrats d'épargne retraite, des assurances-vie ou des bons de capitalisation déclaré selon un autre mode d'estimation",1,"Oui","Categorical",2010
"MÉNAGE","AVIAUT","Montant des PERP, PEP, des contrats d'épargne retraite, des assurances-vie ou des bons de capitalisation déclaré selon un autre mode d'estimation",2,"Non","Categorical",2010
"MÉNAGE","AVIDOC","Montant des PERP, PEP, des contrats d'épargne retraite, des assurances-vie ou des bons de capitalisation déclaré à partir de documents (relevés bancaires, ...)",NA,NA,"Numerical",2010
"MÉNAGE","AVIINFO","Montant des PERP, PEP, des contrats d'épargne retraite, des assurances-vie ou des bons de capitalisation déclaré selon des informations financières récentes (cours du jour, ...)",1,"Oui","Categorical",2010
"MÉNAGE","AVIINFO","Montant des PERP, PEP, des contrats d'épargne retraite, des assurances-vie ou des bons de capitalisation déclaré selon des informations financières récentes (cours du jour, ...)",2,"Non","Categorical",2010
"MÉNAGE","AVIMEM","Montant des PERP, PEP, des contrats d'épargne retraite, des assurances-vie ou des bons de capitalisation déclaré de mémoire",1,"Oui","Categorical",2010
"MÉNAGE","AVIMEM","Montant des PERP, PEP, des contrats d'épargne retraite, des assurances-vie ou des bons de capitalisation déclaré de mémoire",2,"Non","Categorical",2010
"MÉNAGE","AVIMO_AUT","Motif de détention d'assurances-vie et bons de capitalisation : autre raison",1,"Oui","Categorical",2010
"MÉNAGE","AVIMO_AUT","Motif de détention d'assurances-vie et bons de capitalisation : autre raison",2,"Non","Categorical",2010
"MÉNAGE","AVIMO_FIS","Motif de détention d'assurances-vie et bons de capitalisation : avantage fiscal",1,"Oui","Categorical",2010
"MÉNAGE","AVIMO_FIS","Motif de détention d'assurances-vie et bons de capitalisation : avantage fiscal",2,"Non","Categorical",2010
"MÉNAGE","AVIMO_PERS","Motif de détention d'assurances-vie et bons de capitalisation : projet personnel",1,"Oui","Categorical",2010
"MÉNAGE","AVIMO_PERS","Motif de détention d'assurances-vie et bons de capitalisation : projet personnel",2,"Non","Categorical",2010
"MÉNAGE","AVIMO_PROC","Motif de détention d'assurances-vie et bons de capitalisation : bénéfice d'un proche",1,"Oui","Categorical",2010
"MÉNAGE","AVIMO_PROC","Motif de détention d'assurances-vie et bons de capitalisation : bénéfice d'un proche",2,"Non","Categorical",2010
"MÉNAGE","AVIMO_PROF","Motif de détention d'assurances-vie et bons de capitalisation : projet professionnel",1,"Oui","Categorical",2010
"MÉNAGE","AVIMO_PROF","Motif de détention d'assurances-vie et bons de capitalisation : projet professionnel",2,"Non","Categorical",2010
"MÉNAGE","AVIMO_REND","Motif de détention d'assurances-vie et bons de capitalisation : bon rendement",1,"Oui","Categorical",2010
"MÉNAGE","AVIMO_REND","Motif de détention d'assurances-vie et bons de capitalisation : bon rendement",2,"Non","Categorical",2010
"MÉNAGE","AVIMO_RES","Motif de détention d'assurances-vie et bons de capitalisation : réserve d'argent",1,"Oui","Categorical",2010
"MÉNAGE","AVIMO_RES","Motif de détention d'assurances-vie et bons de capitalisation : réserve d'argent",2,"Non","Categorical",2010
"MÉNAGE","AVIMO_RET","Motif de détention d'assurances-vie et bons de capitalisation : complément de retraite",1,"Oui","Categorical",2010
"MÉNAGE","AVIMO_RET","Motif de détention d'assurances-vie et bons de capitalisation : complément de retraite",2,"Non","Categorical",2010
"MÉNAGE","AVIMO_TIER","Motif de détention d'assurances-vie et bons de capitalisation : ouvert par un tiers",1,"Oui","Categorical",2010
"MÉNAGE","AVIMO_TIER","Motif de détention d'assurances-vie et bons de capitalisation : ouvert par un tiers",2,"Non","Categorical",2010
"MÉNAGE","AVIPLAN","Montant des PERP, PEP, des contrats d'épargne retraite, des assurances-vie ou des bons de capitalisation déclaré en valeur plancher",1,"Oui","Categorical",2010
"MÉNAGE","AVIPLAN","Montant des PERP, PEP, des contrats d'épargne retraite, des assurances-vie ou des bons de capitalisation déclaré en valeur plancher",2,"Non","Categorical",2010
"MÉNAGE","BOURSES","Perception d'aide à la scolarité, de bourse de collège, lycée, étudiant ou allocation",1,"Oui","Categorical",2010
"MÉNAGE","BOURSES","Perception d'aide à la scolarité, de bourse de collège, lycée, étudiant ou allocation",2,"Non","Categorical",2010
"MÉNAGE","CJACT1","xxème statut professionnel du conjoint décédé (xx = 1 à 15)",1,"Apprenti, stagiaire","Categorical",2010
