"first_id","year","table.x","desc","desc_en"
"CJFIN8",2014,"MÉNAGE","Année de fin du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of end of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJFIN9",2014,"MÉNAGE","Année de fin du xxème statut professionnel du conjoint décédé (xx = 1 à 15)","Year of end of the deceased spouse's 20th professional status (xx = 1 to 15)"
"CJVEUF",2014,"MÉNAGE","Accord de la personne de référence pour répondre aux questions relatives au parcours professionnel du conjoint décédé","Agreement of the reference person to answer questions relating to the professional career of the deceased spouse"
"CLASSIFCJ",2014,"MÉNAGE","Position professionnelle (actuelle ou antérieure) du conjoint (vivant ou décédé)","Professional position (current or previous) of spouse (living or deceased)"
"CLASSIFPR",2014,"MÉNAGE","Position professionnelle (actuelle ou antérieure) de la personne de référence","Professional position (current or previous) of the reference person"
"CNDUR",2014,"MÉNAGE","Montant mensuel moyen des dépenses de consommation courante (en clair)","Average monthly amount of current consumption expenses (in plain language)"
"COMPLFAM",2014,"MÉNAGE","Perception du complément familial","Perception of family supplement"
"CONJACT",2014,"MÉNAGE","Existence d'un conjoint actif occupé","Existence of a working spouse"
"CONSDEP",2014,"MÉNAGE","Niveau des dépenses du ménage durant les 12 derniers mois par rapport à une année normale","Level of household expenses during the last 12 months compared to a normal year"
"CONSDEPREV",2014,"MÉNAGE","Niveau des dépenses du ménage durant les 12 derniers mois par rapport aux revenus","Level of household expenses during the last 12 months in relation to income"
"CONSDET",2014,"MÉNAGE","Moyen de faire face à des dépenses supérieures aux revenus","Way to cope with expenses exceeding income"
"CONSDET_AUT_LIB",2014,"MÉNAGE","Moyen de faire face à des dépenses supérieures aux revenus : si Autres (*)","Means of meeting expenses greater than income: if Others (*)"
"CONSEP",2014,"MÉNAGE","Raison principale pour épargner","Main reason for saving"
"CONSEP_AUTR_LIB",2014,"MÉNAGE","Raison pour épargner : si autres (*)","Reason for saving: if others (*)"
"CONSMTVEHIC",2014,"MÉNAGE","Montant global payé pour l'achat de l'ensemble des véhicules acquis dans les 12 derniers mois","Total amount paid for the purchase of all vehicles acquired in the last 12 months"
"CONSVEHIC",2014,"MÉNAGE","Achat d'au moins une voiture, camion ou moto dans les 12 derniers mois","Purchase of at least one car, truck or motorcycle in the last 12 months"
"CONTRA_ADR",2014,"MÉNAGE","Raison évoquée pour ne pas accorder le crédit : durée d'habitation à cette adresse ou dans ce pays insuffisante","Reason given for not granting the credit: insufficient length of residence at this address or in this country"
"CONTRA_AGE",2014,"MÉNAGE","Raison évoquée pour ne pas accorder le crédit : âge","Reason given for not granting the credit: age"
"CONTRA_AUT",2014,"MÉNAGE","Raison évoquée pour ne pas accorder le crédit : autre raison","Reason given for not granting credit: other reason"
"CONTRA_CON",2014,"MÉNAGE","Raison évoquée pour ne pas accorder le crédit : durcissement des conditions d'octroi par les établissements de crédits","Reason given for not granting credit: tightening of granting conditions by credit institutions"
"CONTRA_ELI",2014,"MÉNAGE","Raison évoquée pour ne pas accorder le crédit : non-éligible pour ce type de crédit","Reason given for not granting the credit: not eligible for this type of credit"
"CONTRA_GAR",2014,"MÉNAGE","Raison évoquée pour ne pas accorder le crédit : garanties insuffisantes, pas propriétaire","Reason given for not granting credit: insufficient guarantees, no owner"
"CONTRA_IMP",2014,"MÉNAGE","Raison évoquée pour ne pas accorder le crédit : historique d'impayés, fiché FICP, surendetté","Reason given for not granting credit: history of unpaid debts, FICP file, over-indebtedness"
"CONTRA_MET",2014,"MÉNAGE","Raison évoquée pour ne pas accorder le crédit : métier ou source de revenus","Reason given for not granting the credit: profession or source of income"
"CONTRA_MON",2014,"MÉNAGE","Raison évoquée pour ne pas accorder le crédit : montant demandé trop important","Reason given for not granting the credit: amount requested too large"
"CONTRA_PAS",2014,"MÉNAGE","Raison évoquée pour ne pas accorder le crédit : pas de raison donnée","Reason given for not granting credit: no reason given"
"CONTRA_REV",2014,"MÉNAGE","Raison évoquée pour ne pas accorder le crédit : revenus insuffisants","Reason given for not granting the credit: insufficient income"
"CONTRAINT",2014,"MÉNAGE","Dépôt d'une demande de crédit au cours des 3 dernières années","Submission of a credit application within the last 3 years"
"CONTRAINT1",2014,"MÉNAGE","Refus d'une demande de crédit déposée au cours des 3 dernières années","Refusal of a credit application submitted within the last 3 years"
"CONTRAINT1B",2014,"MÉNAGE","A pu obtenir par la suite le crédit au montant initialement demandé au cours des 3 dernières années","Was subsequently able to obtain the credit for the amount initially requested over the last 3 years"
"CONTRAINT2",2014,"MÉNAGE","Accord d'un crédit mais pour un montant inférieur à celui demandé au cours des 3 dernières années","Credit granted but for an amount less than that requested over the last 3 years"
"CONTRAINT3",2014,"MÉNAGE","Renonciation à demander un crédit en pensant qu'il serait refusé au cours des 3 dernières années","Renunciation of applying for credit thinking that it would be refused during the last 3 years"
"COUPLEPR",2014,"MÉNAGE","Vie en couple de la personne de référence","Relationship life of the reference person"
"CRESTO",2014,"MÉNAGE","Montant mensuel moyen des dépenses pour l'alimentation à l'extérieur (en clair)","Average monthly amount of expenses for food outside (in plain language)"
"CSCJ",2014,"MÉNAGE","Catégorie socioprofessionnelle actuelle ou antérieure du conjoint (42 postes)","Current or previous socio-professional category of spouse (42 positions)"
"CSCJDCD",2014,"MÉNAGE","Catégorie socioprofessionnelle du conjoint décédé (42 postes)","Socio-professional category of the deceased spouse (42 positions)"
"CSPR",2014,"MÉNAGE","Catégorie socioprofessionnelle actuelle ou antérieure de la personne de référence (42 postes)","Current or previous socio-professional category of the reference person (42 positions)"
"DEPART",2014,"MÉNAGE","Département de résidence (*)","Residence department (*)"
"DEPREG1",2014,"MÉNAGE","Existence de dépenses régulières pour l'habillement","Existence of regular expenses for clothing"
"DEPREG2",2014,"MÉNAGE","Existence de dépenses régulières pour les transports en commun (train, bus, avion, métro et y.c. le taxi)","Existence of regular expenses for public transport (train, bus, plane, metro and including taxi)"
"DEPREG3",2014,"MÉNAGE","Existence de dépenses régulières pour la voiture, moto, vélo (essence, assurance, etc. mais pas leur achat)","Existence of regular expenses for the car, motorcycle, bicycle (gasoline, insurance, etc. but not their purchase)"
"DEPREG4",2014,"MÉNAGE","Existence de dépenses régulières pour des biens ou services culturels (livres, films, disques, concert, musée, etc.)","Existence of regular expenditure on cultural goods or services (books, films, records, concerts, museums, etc.)"
"DEPREG5",2014,"MÉNAGE","Existence de dépenses régulières pour d'autres formes de loisir","Existence of regular expenditure for other forms of leisure"
"DEPREG6",2014,"MÉNAGE","Existence de dépenses régulières pour la santé (dépenses non remboursées)","Existence of regular health expenses (non-reimbursed expenses)"
"DEPREG7",2014,"MÉNAGE","Existence de dépenses régulières pour la scolarité ou la garde des enfants","Existence of regular expenses for schooling or childcare"
"DEPREG8",2014,"MÉNAGE","Existence de dépenses régulières pour des personnes qui s'occupent du ménage, du jardin ou offrent d'autres services domestiques","Existence of regular expenses for people who take care of the housework, the garden or provide other domestic services"
"DET",2014,"MÉNAGE","Ménage endetté pour des motifs privés ou professionnels, y compris pour la résidence principale","Household in debt for private or professional reasons, including for the main residence"
"DETIMM",2014,"MÉNAGE","Existence d'un endettement lié à l'immobilier (achat d'un bien ou gros travaux) yc pour la résidence principale","Existence of debt linked to real estate (purchase of a property or major works) including for the main residence"
"DETPCH",2014,"MÉNAGE","Existence d'un endettement professionnel en dehors des entreprises, pour l'achat de cheptel, matières premières, stocks","Existence of professional debt outside companies, for the purchase of livestock, raw materials, stocks"
"DETPCH_DECL",2014,"MÉNAGE","Existence d'un endettement professionnel en dehors des entreprises, pour l'achat de cheptel, matières premières, stocks, avant redressement","Existence of professional debt outside companies, for the purchase of livestock, raw materials, stocks, before recovery"
"DETPIM",2014,"MÉNAGE","Existence d'un endettement professionnel en dehors des entreprises, pour un achat immobilier (local, bureau, bâtiment professionnel)","Existence of professional debt outside of companies, for a real estate purchase (premises, office, professional building)"
"DETPIM_DECL",2014,"MÉNAGE","Existence d'un endettement professionnel en dehors des entreprises, pour un achat immobilier (local, bureau, bâtiment professionnel), avant redressement","Existence of professional debt outside companies, for a real estate purchase (premises, office, professional building), before recovery"
"DETPMA",2014,"MÉNAGE","Existence d'un endettement professionnel en dehors des entreprises, pour l'achat de machines, véhicules, équipement","Existence of professional debt outside companies, for the purchase of machines, vehicles, equipment"
"DETPMA_DECL",2014,"MÉNAGE","Existence d'un endettement professionnel en dehors des entreprises, pour l'achat de machines, véhicules, équipement, avant redressement","Existence of professional debt outside companies, for the purchase of machines, vehicles, equipment, before recovery"
"DETPRIV",2014,"MÉNAGE","Existence d'un endettement à titre privé","Existence of private debt"
"DETPRO",2014,"MÉNAGE","Existence d'un endettement au nom du ménage, à titre professionnel (pour ou en dehors des entreprises)","Existence of debt in the name of the household, on a professional basis (for or outside businesses)"
"DETPROFENT",2014,"MÉNAGE","Existence d'un endettement au nom du ménage pour au moins une des entreprises","Existence of debt in the name of the household for at least one of the companies"
"DETPROFENT_DECL",2014,"MÉNAGE","Existence d'un endettement au nom du ménage pour au moins une des entreprises, avant redressement","Existence of debt in the name of the household for at least one of the companies, before recovery"
"DETPROFHENT",2014,"MÉNAGE","Existence d'un endettement à titre professionnel, en dehors des entreprises","Existence of professional debt, outside of businesses"
"DETPROFHENT_DECL",2014,"MÉNAGE","Existence d'un endettement à titre professionnel, en dehors des entreprises, avant redressement","Existence of professional debt, outside of businesses, before recovery"
"DETPTE",2014,"MÉNAGE","Existence d'un endettement professionnel en dehors des entreprises, pour l'achat de terres, terrains ou pour des travaux fonciers","Existence of professional debt outside of businesses, for the purchase of land, land or for land works"
"DETPTE_DECL",2014,"MÉNAGE","Existence d'un endettement professionnel en dehors des entreprises, pour l'achat de terres, terrains ou pour des travaux fonciers, avant redressement","Existence of professional debt outside businesses, for the purchase of land, land or for land works, before recovery"
"DETPTR",2014,"MÉNAGE","Existence d'un endettement professionnel en dehors des entreprises, pour des besoins de trésorerie ou une dépense exceptionnelle","Existence of professional debt outside of businesses, for cash flow needs or an exceptional expense"
"DETPTR_DECL",2014,"MÉNAGE","Existence d'un endettement professionnel en dehors des entreprises, pour des besoins de trésorerie ou une dépense exceptionnelle, avant redressement","Existence of professional debt outside companies, for cash flow needs or an exceptional expense, before recovery"
"DETTDI",2014,"MÉNAGE","Existence d'un endettement à titre privé pour un autre motif","Existence of private debt for another reason"
"DETTDI_DECL",2014,"MÉNAGE","Existence d'un endettement à titre privé pour un autre motif, avant redressement","Existence of private debt for another reason, before recovery"
"DETTEQ",2014,"MÉNAGE","Existence d'un endettement à titre privé pour l'achat d'autres biens d'équipement","Existence of private debt for the purchase of other capital goods"
"DETTEQ_DECL",2014,"MÉNAGE","Existence d'un endettement à titre privé pour l'achat d'autres biens d'équipement, avant redressement","Existence of private debt for the purchase of other capital goods, before adjustment"
"DETTETU",2014,"MÉNAGE","Existence d'un endettement à titre privé pour financer des études","Existence of private debt to finance studies"
